año;mes;Dia;hora;New York;Lluvia
2014;9;24;9;scattered clouds;0
2014;9;24;10;mist;0
2014;9;24;11;mist;0
2014;9;24;12;scattered clouds;0
2014;9;24;13;broken clouds;0
2014;9;24;14;broken clouds;0
2014;9;24;15;broken clouds;0
2014;9;24;16;broken clouds;0
2014;9;24;17;broken clouds;0
2014;9;24;18;broken clouds;0
2014;9;24;19;broken clouds;0
2014;9;24;20;overcast clouds;0
2014;9;24;21;broken clouds;0
2014;9;24;22;overcast clouds;0
2014;9;24;23;overcast clouds;0
2014;9;25;0;overcast clouds;0
2014;9;25;1;broken clouds;0
2014;9;25;2;overcast clouds;0
2014;9;25;3;overcast clouds;0
2014;9;25;4;overcast clouds;0
2014;9;25;5;overcast clouds;0
2014;9;25;6;overcast clouds;0
2014;9;25;7;overcast clouds;0
2014;9;25;8;light rain;1
2014;9;25;9;light rain;1
2014;9;25;10;light rain;1
2014;9;25;11;light intensity drizzle;1
2014;9;25;12;light rain;1
2014;9;25;13;mist;0
2014;9;25;14;mist;0
2014;9;25;15;mist;0
2014;9;25;16;mist;0
2014;9;25;17;mist;0
2014;9;25;18;mist;0
2014;9;25;19;mist;0
2014;9;25;20;mist;0
2014;9;25;21;mist;0
2014;9;25;22;mist;0
2014;9;25;23;light rain;1
2014;9;26;0;broken clouds;0
2014;9;26;1;broken clouds;0
2014;9;26;2;mist;0
2014;9;26;3;broken clouds;0
2014;9;26;4;mist;0
2014;9;26;5;mist;0
2014;9;26;6;mist;0
2014;9;26;7;mist;0
2014;9;26;8;mist;0
2014;9;26;9;mist;0
2014;9;26;10;mist;0
2014;9;26;11;mist;0
2014;9;26;12;fog;0
2014;9;26;13;few clouds;0
2014;9;26;14;few clouds;0
2014;9;26;15;few clouds;0
2014;9;26;16;few clouds;0
2014;9;26;17;few clouds;0
2014;9;26;18;few clouds;0
2014;9;26;19;few clouds;0
2014;9;26;20;scattered clouds;0
2014;9;26;21;scattered clouds;0
2014;9;26;22;scattered clouds;0
2014;9;26;23;scattered clouds;0
2014;9;27;0;few clouds;0
2014;9;27;1;few clouds;0
2014;9;27;2;sky is clear;0
2014;9;27;3;sky is clear;0
2014;9;27;4;mist;0
2014;9;27;5;mist;0
2014;9;27;6;fog;0
2014;9;27;7;mist;0
2014;9;27;8;mist;0
2014;9;27;9;fog;0
2014;9;27;10;mist;0
2014;9;27;11;mist;0
2014;9;27;12;mist;0
2014;9;27;13;sky is clear;0
2014;9;27;14;sky is clear;0
2014;9;27;15;sky is clear;0
2014;9;27;16;sky is clear;0
2014;9;27;17;sky is clear;0
2014;9;27;18;sky is clear;0
2014;9;27;19;sky is clear;0
2014;9;27;20;sky is clear;0
2014;9;27;21;haze;0
2014;9;27;22;sky is clear;0
2014;9;27;23;sky is clear;0
2014;9;28;0;sky is clear;0
2014;9;28;1;sky is clear;0
2014;9;28;2;sky is clear;0
2014;9;28;3;sky is clear;0
2014;9;28;4;fog;0
2014;9;28;5;mist;0
2014;9;28;6;sky is clear;0
2014;9;28;7;sky is clear;0
2014;9;28;8;mist;0
2014;9;28;9;mist;0
2014;9;28;10;mist;0
2014;9;28;11;mist;0
2014;9;28;12;mist;0
2014;9;28;13;mist;0
2014;9;28;14;scattered clouds;0
2014;9;28;15;scattered clouds;0
2014;9;28;16;broken clouds;0
2014;9;28;17;broken clouds;0
2014;9;28;18;broken clouds;0
2014;9;28;19;broken clouds;0
2014;9;28;20;broken clouds;0
2014;9;28;21;broken clouds;0
2014;9;28;22;broken clouds;0
2014;9;28;23;overcast clouds;0
2014;9;29;0;broken clouds;0
2014;9;29;1;broken clouds;0
2014;9;29;2;broken clouds;0
2014;9;29;3;broken clouds;0
2014;9;29;4;broken clouds;0
2014;9;29;5;mist;0
2014;9;29;6;mist;0
2014;9;29;7;mist;0
2014;9;29;8;mist;0
2014;9;29;9;overcast clouds;0
2014;9;29;10;overcast clouds;0
2014;9;29;11;fog;0
2014;9;29;12;fog;0
2014;9;29;13;fog;0
2014;9;29;14;broken clouds;0
2014;9;29;15;haze;0
2014;9;29;16;broken clouds;0
2014;9;29;17;overcast clouds;0
2014;9;29;18;overcast clouds;0
2014;9;29;19;overcast clouds;0
2014;9;29;20;overcast clouds;0
2014;9;29;21;overcast clouds;0
2014;9;29;22;light rain;1
2014;9;29;23;light rain;1
2014;9;30;0;light rain;1
2014;9;30;1;overcast clouds;0
2014;9;30;2;overcast clouds;0
2014;9;30;3;overcast clouds;0
2014;9;30;4;light rain;1
2014;9;30;5;mist;0
2014;9;30;6;mist;0
2014;9;30;7;mist;0
2014;9;30;8;mist;0
2014;9;30;9;mist;0
2014;9;30;10;mist;0
2014;9;30;11;mist;0
2014;9;30;12;mist;0
2014;9;30;13;mist;0
2014;9;30;14;mist;0
2014;9;30;15;mist;0
2014;9;30;16;mist;0
2014;9;30;17;mist;0
2014;9;30;18;mist;0
2014;9;30;19;mist;0
2014;9;30;20;overcast clouds;0
2014;9;30;21;overcast clouds;0
2014;9;30;22;broken clouds;0
2014;9;30;23;overcast clouds;0
